,LoginsTransformed
2444,1.17260393996
2445,0.612372435696
2446,1.83711730709
2447,1.17260393996
2448,0.612372435696
2449,0.612372435696
2450,1.54110350074
2451,1.17260393996
2452,2.7156951228
2453,1.83711730709
2454,2.09165006634
2455,3.06186217848
2456,2.09165006634
2457,2.31840462387
2458,3.06186217848
2459,3.06186217848
2460,3.37268439081
2461,3.92109678534
2462,3.79143772203
2463,3.92109678534
2464,3.79143772203
2465,3.79143772203
2466,2.7156951228
2467,3.06186217848
2468,2.31840462387
2469,3.22102468168
2470,2.31840462387
2471,2.31840462387
2472,2.09165006634
2473,1.83711730709
2474,2.09165006634
2475,2.09165006634
2476,0.612372435696
2477,2.09165006634
2478,2.31840462387
2479,1.83711730709
2480,2.09165006634
2481,1.83711730709
2482,2.09165006634
2483,1.83711730709
2484,1.54110350074
2485,1.54110350074
2486,0.612372435696
2487,0.612372435696
2488,1.54110350074
2489,2.7156951228
2490,2.52487623459
2491,2.09165006634
2492,2.31840462387
2493,2.31840462387
2494,1.54110350074
2495,2.52487623459
2496,1.54110350074
2497,1.17260393996
2498,3.06186217848
2499,3.22102468168
2500,3.51781181987
2501,3.92109678534
2502,4.40170421541
2503,3.37268439081
2504,3.22102468168
2505,3.79143772203
2506,2.09165006634
2507,3.22102468168
2508,2.8939592257
2509,2.7156951228
2510,3.79143772203
2511,2.8939592257
2512,3.65718470958
2513,3.37268439081
2514,3.06186217848
2515,4.04660351406
2516,3.92109678534
2517,3.51781181987
2518,2.8939592257
2519,3.37268439081
2520,3.92109678534
2521,3.79143772203
2522,3.92109678534
2523,2.8939592257
2524,2.52487623459
2525,2.31840462387
2526,2.09165006634
2527,3.06186217848
2528,2.09165006634
2529,2.7156951228
2530,3.37268439081
2531,3.37268439081
2532,2.09165006634
2533,2.09165006634
2534,1.54110350074
2535,1.17260393996
2536,1.17260393996
2537,0.612372435696
2538,1.54110350074
2539,1.17260393996
2540,0.612372435696
2541,1.17260393996
2542,1.83711730709
2543,0.612372435696
2544,1.83711730709
2545,1.54110350074
2546,1.17260393996
2547,1.17260393996
2548,0.612372435696
2549,3.37268439081
2550,2.7156951228
2551,2.09165006634
2552,2.31840462387
2553,2.8939592257
2554,2.8939592257
2555,3.79143772203
2556,3.92109678534
2557,4.40170421541
2558,4.40170421541
2559,4.62331050223
2560,3.65718470958
2561,3.65718470958
2562,2.09165006634
2563,2.7156951228
2564,2.8939592257
2565,2.7156951228
2566,2.52487623459
2567,2.7156951228
2568,2.09165006634
2569,2.31840462387
2570,3.06186217848
2571,2.52487623459
2572,2.09165006634
2573,2.52487623459
2574,2.31840462387
2575,2.09165006634
2576,1.17260393996
2577,1.54110350074
2578,1.83711730709
2579,1.17260393996
2580,1.17260393996
2581,1.54110350074
2582,2.52487623459
2583,1.54110350074
2584,2.31840462387
2585,1.54110350074
2586,1.83711730709
2587,0.612372435696
2588,1.54110350074
2589,2.52487623459
2590,1.54110350074
2591,2.09165006634
2592,1.17260393996
2593,2.52487623459
2594,4.16833300013
2595,2.7156951228
2596,2.7156951228
2597,4.16833300013
2598,2.7156951228
2599,2.8939592257
2600,2.8939592257
2601,3.65718470958
2602,2.7156951228
2603,3.06186217848
2604,2.8939592257
2605,3.22102468168
2606,3.65718470958
2607,2.52487623459
2608,3.37268439081
2609,3.65718470958
2610,3.51781181987
2611,2.8939592257
2612,3.37268439081
2613,3.06186217848
2614,3.06186217848
2615,2.8939592257
2616,3.37268439081
2617,2.7156951228
2618,3.22102468168
2619,1.83711730709
2620,2.8939592257
2621,1.54110350074
2622,1.54110350074
2623,2.09165006634
2624,1.83711730709
2625,2.09165006634
2626,2.09165006634
2627,2.52487623459
2628,1.83711730709
2629,0.612372435696
2630,1.54110350074
2631,1.17260393996
2632,1.83711730709
2633,0.612372435696
2634,2.09165006634
2635,0.612372435696
2636,1.83711730709
2637,1.54110350074
2638,1.17260393996
2639,0.612372435696
2640,1.54110350074
2641,1.54110350074
2642,1.17260393996
2643,2.09165006634
2644,1.83711730709
2645,2.31840462387
2646,1.54110350074
2647,2.7156951228
2648,2.8939592257
2649,3.06186217848
2650,2.8939592257
2651,3.37268439081
2652,4.40170421541
2653,4.40170421541
2654,3.92109678534
2655,3.65718470958
2656,3.79143772203
2657,3.37268439081
2658,3.22102468168
2659,2.8939592257
2660,3.06186217848
2661,3.06186217848
2662,1.83711730709
2663,1.54110350074
2664,2.7156951228
2665,3.06186217848
2666,2.31840462387
2667,2.8939592257
2668,3.22102468168
2669,3.06186217848
2670,2.09165006634
2671,2.09165006634
2672,1.54110350074
2673,1.83711730709
2674,1.83711730709
2675,1.54110350074
2676,2.09165006634
2677,1.83711730709
2678,1.83711730709
2679,1.83711730709
2680,1.83711730709
2681,1.54110350074
2682,2.52487623459
2683,2.7156951228
2684,1.83711730709
2685,3.22102468168
2686,3.37268439081
2687,2.31840462387
2688,2.52487623459
2689,2.7156951228
2690,2.09165006634
2691,2.09165006634
2692,3.51781181987
2693,4.28660704987
2694,3.37268439081
2695,4.16833300013
2696,3.65718470958
2697,4.40170421541
2698,4.28660704987
2699,3.06186217848
2700,4.16833300013
2701,3.51781181987
2702,4.16833300013
2703,3.37268439081
2704,4.16833300013
2705,2.52487623459
2706,3.65718470958
2707,4.04660351406
2708,2.52487623459
2709,3.51781181987
2710,3.22102468168
2711,2.31840462387
2712,2.7156951228
2713,3.92109678534
2714,2.8939592257
2715,3.22102468168
2716,2.09165006634
2717,3.22102468168
2718,2.31840462387
2719,2.09165006634
2720,2.31840462387
2721,3.06186217848
2722,2.09165006634
2723,3.37268439081
2724,1.17260393996
2725,2.09165006634
2726,0.612372435696
2727,1.54110350074
2728,2.31840462387
2729,0.612372435696
2730,1.17260393996
2731,1.54110350074
2732,2.31840462387
2733,1.54110350074
2734,1.54110350074
2735,1.54110350074
2736,1.54110350074
2737,0.612372435696
2738,1.17260393996
2739,1.54110350074
2740,2.09165006634
2741,3.06186217848
2742,2.7156951228
2743,1.83711730709
2744,2.8939592257
2745,3.22102468168
2746,1.54110350074
2747,4.04660351406
2748,3.92109678534
2749,3.65718470958
2750,4.73022198211
2751,4.04660351406
2752,4.16833300013
2753,3.51781181987
2754,3.06186217848
2755,3.06186217848
2756,3.51781181987
2757,2.8939592257
2758,1.54110350074
2759,3.06186217848
2760,2.8939592257
2761,2.31840462387
2762,3.06186217848
2763,1.83711730709
2764,1.17260393996
2765,2.31840462387
2766,1.83711730709
2767,2.09165006634
2768,1.54110350074
2769,1.83711730709
2770,1.83711730709
2771,1.17260393996
2772,2.09165006634
2773,2.8939592257
2774,2.31840462387
2775,2.8939592257
2776,3.22102468168
2777,2.52487623459
2778,2.52487623459
2779,2.7156951228
2780,2.52487623459
2781,2.52487623459
2782,2.7156951228
2783,2.09165006634
2784,2.52487623459
2785,2.8939592257
2786,3.22102468168
2787,2.09165006634
2788,3.79143772203
2789,3.65718470958
2790,3.92109678534
2791,3.06186217848
2792,4.04660351406
2793,3.22102468168
2794,3.92109678534
2795,3.06186217848
2796,3.79143772203
2797,3.22102468168
2798,3.51781181987
2799,3.79143772203
2800,4.04660351406
2801,4.04660351406
2802,3.92109678534
2803,3.22102468168
2804,4.04660351406
2805,3.51781181987
2806,4.93710441453
2807,4.16833300013
2808,4.40170421541
2809,4.16833300013
2810,2.7156951228
2811,3.37268439081
2812,4.16833300013
2813,4.28660704987
2814,3.79143772203
2815,3.37268439081
2816,3.37268439081
2817,4.93710441453
2818,4.16833300013
2819,5.13565964604
2820,4.16833300013
2821,3.06186217848
2822,2.7156951228
2823,2.31840462387
2824,2.09165006634
2825,2.09165006634
2826,2.31840462387
2827,1.54110350074
2828,1.54110350074
2829,1.17260393996
2830,0.612372435696
2831,1.83711730709
2832,1.83711730709
2833,1.17260393996
2834,1.17260393996
2835,1.83711730709
2836,1.54110350074
2837,0.612372435696
2838,1.17260393996
2839,0.612372435696
2840,2.31840462387
2841,2.09165006634
2842,1.83711730709
2843,1.83711730709
2844,0.612372435696
2845,2.7156951228
2846,2.8939592257
2847,2.09165006634
2848,2.31840462387
2849,2.7156951228
2850,2.09165006634
2851,2.8939592257
2852,2.7156951228
2853,3.06186217848
2854,2.52487623459
2855,2.8939592257
2856,2.8939592257
2857,2.7156951228
2858,2.52487623459
2859,2.31840462387
2860,2.52487623459
2861,3.06186217848
2862,3.06186217848
2863,1.54110350074
2864,2.52487623459
2865,3.92109678534
2866,2.7156951228
2867,2.31840462387
2868,3.22102468168
2869,2.31840462387
2870,3.06186217848
2871,2.09165006634
2872,2.52487623459
2873,2.31840462387
2874,3.22102468168
2875,2.8939592257
2876,2.09165006634
2877,2.31840462387
2878,3.51781181987
2879,1.83711730709
2880,2.31840462387
2881,2.7156951228
2882,2.52487623459
2883,2.09165006634
2884,3.37268439081
2885,3.37268439081
2886,3.22102468168
2887,3.65718470958
2888,3.22102468168
2889,4.04660351406
2890,4.04660351406
2891,3.22102468168
2892,3.06186217848
2893,2.7156951228
2894,3.79143772203
2895,3.51781181987
2896,3.37268439081
2897,4.16833300013
2898,3.92109678534
2899,4.04660351406
2900,2.7156951228
2901,4.04660351406
2902,3.79143772203
2903,4.16833300013
2904,4.16833300013
2905,4.93710441453
2906,4.16833300013
2907,4.16833300013
2908,4.93710441453
2909,3.92109678534
2910,4.28660704987
2911,4.62331050223
2912,5.0373604199
2913,5.68990333837
2914,5.77711000415
2915,5.23211238411
2916,3.92109678534
2917,3.37268439081
2918,3.51781181987
2919,2.09165006634
2920,2.7156951228
2921,1.83711730709
2922,1.83711730709
2923,0.612372435696
2924,2.09165006634
2925,1.17260393996
2926,1.17260393996
2927,0.612372435696
2928,1.54110350074
2929,1.54110350074
2930,1.17260393996
2931,0.612372435696
2932,1.17260393996
2933,1.17260393996
2934,0.612372435696
2935,1.17260393996
2936,2.09165006634
2937,1.83711730709
2938,1.83711730709
2939,1.54110350074
2940,2.09165006634
2941,1.17260393996
2942,1.83711730709
2943,2.52487623459
2944,2.52487623459
2945,3.06186217848
2946,1.54110350074
2947,2.52487623459
2948,2.7156951228
2949,3.65718470958
2950,3.79143772203
2951,2.7156951228
2952,2.52487623459
2953,3.65718470958
2954,3.51781181987
2955,3.37268439081
2956,3.51781181987
2957,3.92109678534
2958,3.92109678534
2959,2.31840462387
2960,3.79143772203
2961,2.7156951228
2962,1.54110350074
2963,2.09165006634
2964,2.7156951228
2965,2.8939592257
2966,3.06186217848
2967,3.51781181987
2968,2.09165006634
2969,2.31840462387
2970,1.83711730709
2971,3.06186217848
2972,2.09165006634
2973,3.37268439081
2974,3.06186217848
2975,1.83711730709
2976,2.09165006634
2977,2.31840462387
2978,1.54110350074
2979,1.83711730709
2980,2.09165006634
2981,2.8939592257
2982,3.37268439081
2983,3.37268439081
2984,2.7156951228
2985,3.37268439081
2986,3.65718470958
2987,3.22102468168
2988,3.37268439081
2989,3.37268439081
2990,2.31840462387
2991,2.7156951228
2992,3.37268439081
2993,3.92109678534
2994,4.16833300013
2995,3.51781181987
2996,4.04660351406
2997,3.22102468168
2998,2.7156951228
2999,3.65718470958
3000,3.06186217848
3001,4.04660351406
3002,3.22102468168
3003,2.31840462387
3004,2.52487623459
3005,3.37268439081
3006,2.7156951228
3007,3.37268439081
3008,2.8939592257
3009,3.79143772203
3010,3.06186217848
3011,3.51781181987
3012,2.31840462387
3013,2.09165006634
3014,2.31840462387
3015,1.54110350074
3016,1.83711730709
3017,0.612372435696
3018,1.54110350074
3019,1.54110350074
3020,0.612372435696
3021,1.54110350074
3022,2.52487623459
3023,2.09165006634
3024,0.612372435696
3025,1.83711730709
3026,1.17260393996
3027,2.31840462387
3028,1.54110350074
3029,2.09165006634
3030,1.17260393996
3031,1.54110350074
3032,1.83711730709
3033,1.83711730709
3034,1.83711730709
3035,1.17260393996
3036,1.17260393996
3037,1.83711730709
3038,2.09165006634
3039,1.54110350074
3040,2.09165006634
3041,2.31840462387
3042,2.52487623459
3043,2.52487623459
3044,3.06186217848
3045,2.7156951228
3046,2.8939592257
3047,2.7156951228
3048,2.8939592257
3049,3.06186217848
3050,2.7156951228
3051,2.52487623459
3052,3.22102468168
3053,2.09165006634
3054,3.51781181987
3055,3.22102468168
3056,2.7156951228
3057,2.52487623459
3058,2.52487623459
3059,2.52487623459
3060,2.7156951228
3061,1.17260393996
3062,2.8939592257
3063,2.52487623459
3064,1.17260393996
3065,2.31840462387
3066,2.52487623459
3067,2.09165006634
3068,1.83711730709
3069,2.09165006634
3070,2.09165006634
3071,3.06186217848
3072,1.54110350074
3073,2.52487623459
3074,2.52487623459
3075,2.31840462387
3076,1.17260393996
3077,3.22102468168
3078,3.37268439081
3079,2.7156951228
3080,2.7156951228
3081,2.31840462387
3082,3.22102468168
3083,2.8939592257
3084,3.22102468168
3085,1.83711730709
3086,2.8939592257
3087,3.06186217848
3088,3.06186217848
3089,2.09165006634
3090,2.31840462387
3091,2.09165006634
3092,2.31840462387
3093,1.83711730709
3094,2.09165006634
3095,1.83711730709
3096,3.51781181987
3097,2.31840462387
3098,0.612372435696
3099,1.83711730709
3100,1.83711730709
3101,1.54110350074
3102,1.54110350074
3103,1.54110350074
3104,1.17260393996
3105,1.54110350074
3106,1.17260393996
3107,2.09165006634
3108,2.09165006634
3109,0.612372435696
3110,1.83711730709
3111,0.612372435696
3112,1.17260393996
3113,1.54110350074
3114,1.54110350074
3115,1.17260393996
3116,0.612372435696
3117,0.612372435696
3118,1.17260393996
3119,1.54110350074
3120,0.612372435696
3121,1.54110350074
3122,0.612372435696
3123,2.31840462387
3124,2.7156951228
3125,2.52487623459
3126,2.31840462387
3127,2.31840462387
3128,2.09165006634
3129,3.06186217848
3130,2.8939592257
3131,3.79143772203
3132,4.40170421541
3133,4.51386752132
3134,5.32681893817
3135,3.22102468168
3136,3.51781181987
3137,3.22102468168
3138,2.8939592257
3139,2.52487623459
3140,1.54110350074
3141,2.31840462387
3142,3.37268439081
3143,1.83711730709
3144,2.31840462387
3145,2.52487623459
3146,2.52487623459
3147,1.54110350074
3148,0.612372435696
3149,1.54110350074
3150,1.83711730709
3151,1.83711730709
3152,2.52487623459
3153,1.54110350074
3154,2.31840462387
3155,1.54110350074
3156,1.54110350074
3157,0.612372435696
3158,0.612372435696
3159,2.7156951228
3160,1.83711730709
3161,2.52487623459
3162,1.17260393996
3163,1.54110350074
3164,1.17260393996
3165,2.52487623459
3166,2.09165006634
3167,2.09165006634
3168,2.09165006634
3169,2.09165006634
3170,2.09165006634
3171,2.09165006634
3172,2.52487623459
3173,2.8939592257
3174,2.09165006634
3175,2.31840462387
3176,1.17260393996
3177,2.09165006634
3178,2.31840462387
3179,2.8939592257
3180,3.22102468168
3181,3.37268439081
3182,3.22102468168
3183,2.31840462387
3184,1.54110350074
3185,1.83711730709
3186,2.09165006634
3187,2.31840462387
3188,2.8939592257
3189,2.09165006634
3190,2.31840462387
3191,0.612372435696
3192,3.06186217848
3193,2.09165006634
3194,2.09165006634
3195,1.83711730709
3196,1.54110350074
3197,1.83711730709
3198,1.54110350074
3199,1.17260393996
3200,1.17260393996
3201,1.83711730709
3202,1.83711730709
3203,2.31840462387
3204,1.17260393996
3205,0.612372435696
3206,0.612372435696
3207,1.17260393996
3208,0.612372435696
3209,0.612372435696
3210,0.612372435696
3211,2.09165006634
3212,2.09165006634
3213,1.54110350074
3214,1.17260393996
3215,1.17260393996
3216,0.612372435696
3217,1.17260393996
3218,1.17260393996
3219,2.09165006634
3220,1.83711730709
3221,1.17260393996
3222,2.09165006634
3223,1.54110350074
3224,1.54110350074
3225,3.37268439081
3226,3.65718470958
3227,3.06186217848
3228,3.51781181987
3229,4.04660351406
3230,3.22102468168
3231,2.7156951228
3232,4.04660351406
3233,4.16833300013
3234,2.7156951228
3235,2.09165006634
3236,3.37268439081
3237,2.52487623459
3238,2.7156951228
3239,1.83711730709
3240,1.54110350074
3241,1.83711730709
3242,3.22102468168
3243,2.09165006634
3244,0.612372435696
3245,2.09165006634
3246,2.31840462387
3247,1.83711730709
3248,2.09165006634
3249,2.09165006634
3250,1.83711730709
3251,1.83711730709
3252,2.09165006634
3253,2.09165006634
3254,0.612372435696
3255,1.17260393996
3256,2.31840462387
3257,2.52487623459
3258,2.09165006634
3259,1.17260393996
3260,1.83711730709
3261,0.612372435696
3262,2.52487623459
3263,2.31840462387
3264,2.7156951228
3265,2.8939592257
3266,2.8939592257
3267,2.7156951228
3268,3.06186217848
3269,3.51781181987
3270,2.52487623459
3271,3.51781181987
3272,3.37268439081
3273,1.54110350074
3274,2.7156951228
3275,3.06186217848
3276,2.8939592257
3277,3.65718470958
3278,2.7156951228
3279,2.7156951228
3280,2.7156951228
3281,3.22102468168
3282,3.37268439081
3283,2.8939592257
3284,3.22102468168
3285,3.79143772203
3286,3.22102468168
3287,3.22102468168
3288,2.7156951228
3289,2.7156951228
3290,2.09165006634
3291,2.09165006634
3292,2.52487623459
3293,2.31840462387
3294,2.09165006634
3295,1.83711730709
3296,1.17260393996
3297,1.83711730709
3298,2.52487623459
3299,2.31840462387
3300,0.612372435696
3301,0.612372435696
3302,0.612372435696
3303,1.17260393996
3304,1.83711730709
3305,0.612372435696
3306,1.17260393996
3307,1.17260393996
3308,1.17260393996
3309,1.17260393996
3310,0.612372435696
3311,1.17260393996
3312,1.83711730709
3313,0.612372435696
3314,0.612372435696
3315,2.09165006634
3316,1.17260393996
3317,2.7156951228
3318,2.09165006634
3319,2.8939592257
3320,2.31840462387
3321,3.79143772203
3322,3.65718470958
3323,4.04660351406
3324,4.04660351406
3325,4.28660704987
3326,4.83476990145
3327,2.8939592257
3328,3.65718470958
3329,3.22102468168
3330,3.51781181987
3331,3.06186217848
3332,3.65718470958
3333,2.8939592257
3334,3.06186217848
3335,2.31840462387
3336,2.31840462387
3337,2.8939592257
3338,2.31840462387
3339,2.8939592257
3340,2.8939592257
3341,2.09165006634
3342,1.83711730709
3343,2.31840462387
3344,3.06186217848
3345,2.31840462387
3346,1.54110350074
3347,1.17260393996
3348,1.83711730709
3349,2.31840462387
3350,2.52487623459
3351,2.52487623459
3352,1.83711730709
3353,2.31840462387
3354,2.7156951228
3355,2.09165006634
3356,2.7156951228
3357,2.7156951228
3358,2.52487623459
3359,2.8939592257
3360,2.31840462387
3361,3.51781181987
3362,3.92109678534
3363,3.37268439081
3364,2.7156951228
3365,2.52487623459
3366,3.51781181987
3367,4.16833300013
3368,3.37268439081
3369,3.65718470958
3370,3.92109678534
3371,4.04660351406
3372,4.28660704987
3373,3.79143772203
3374,4.04660351406
3375,3.22102468168
3376,3.22102468168
3377,4.16833300013
3378,4.51386752132
3379,3.51781181987
3380,3.65718470958
3381,2.8939592257
3382,3.06186217848
3383,3.79143772203
3384,3.79143772203
3385,3.92109678534
3386,2.7156951228
3387,3.22102468168
3388,2.31840462387
3389,2.52487623459
3390,3.51781181987
3391,2.31840462387
3392,2.09165006634
3393,2.52487623459
3394,2.7156951228
3395,2.52487623459
3396,2.09165006634
3397,1.83711730709
3398,1.54110350074
3399,1.54110350074
3400,1.83711730709
3401,0.612372435696
3402,1.54110350074
3403,1.83711730709
3404,1.17260393996
3405,1.17260393996
3406,0.612372435696
3407,0.612372435696
3408,1.17260393996
3409,1.17260393996
3410,0.612372435696
3411,0.612372435696
3412,1.54110350074
3413,3.22102468168
3414,2.7156951228
3415,1.54110350074
3416,3.06186217848
3417,4.16833300013
3418,3.79143772203
3419,4.16833300013
3420,4.04660351406
3421,4.93710441453
3422,4.28660704987
3423,4.62331050223
3424,3.51781181987
3425,4.51386752132
3426,3.37268439081
3427,2.7156951228
3428,2.52487623459
3429,3.65718470958
3430,3.06186217848
3431,2.52487623459
3432,2.8939592257
3433,3.51781181987
3434,2.7156951228
3435,2.31840462387
3436,2.7156951228
3437,2.52487623459
3438,2.8939592257
3439,2.09165006634
3440,3.06186217848
3441,2.31840462387
3442,1.83711730709
3443,2.52487623459
3444,2.52487623459
3445,1.83711730709
3446,2.8939592257
3447,2.31840462387
3448,2.31840462387
3449,2.09165006634
3450,2.31840462387
3451,2.7156951228
3452,3.22102468168
3453,3.37268439081
3454,3.51781181987
3455,3.65718470958
3456,2.8939592257
3457,5.32681893817
3458,3.65718470958
3459,4.16833300013
3460,4.28660704987
3461,5.0373604199
3462,4.28660704987
3463,4.83476990145
3464,5.6013391256
3465,6.19475584668
3466,4.83476990145
3467,5.68990333837
3468,4.28660704987
3469,5.68990333837
3470,4.83476990145
3471,4.51386752132
3472,4.93710441453
3473,4.04660351406
3474,3.06186217848
3475,4.83476990145
3476,3.65718470958
3477,4.83476990145
3478,4.83476990145
3479,4.73022198211
3480,4.93710441453
3481,4.73022198211
3482,4.83476990145
3483,4.62331050223
3484,4.51386752132
3485,4.28660704987
3486,4.83476990145
3487,4.51386752132
3488,6.19475584668
3489,6.80991923594
3490,5.68990333837
3491,5.41987084717
3492,3.37268439081
3493,2.52487623459
3494,3.06186217848
3495,2.52487623459
3496,2.8939592257
3497,2.09165006634
3498,1.17260393996
3499,2.09165006634
3500,2.31840462387
3501,0.612372435696
3502,1.54110350074
3503,1.17260393996
3504,1.17260393996
3505,1.17260393996
3506,1.17260393996
3507,0.612372435696
3508,0.612372435696
3509,2.09165006634
3510,1.54110350074
3511,1.17260393996
3512,2.09165006634
3513,1.83711730709
3514,2.31840462387
3515,2.31840462387
3516,1.54110350074
3517,2.52487623459
3518,3.22102468168
3519,3.22102468168
3520,2.31840462387
3521,3.22102468168
3522,4.16833300013
3523,3.79143772203
3524,3.06186217848
3525,3.37268439081
3526,4.04660351406
3527,3.65718470958
3528,3.65718470958
3529,3.37268439081
3530,2.7156951228
3531,2.8939592257
3532,3.06186217848
3533,2.8939592257
3534,1.54110350074
3535,2.7156951228
3536,2.31840462387
3537,2.8939592257
3538,2.7156951228
3539,3.37268439081
3540,1.83711730709
3541,2.8939592257
3542,3.06186217848
3543,2.52487623459
3544,2.31840462387
3545,2.52487623459
3546,2.52487623459
3547,3.06186217848
3548,2.31840462387
3549,3.06186217848
3550,3.37268439081
3551,3.37268439081
3552,3.06186217848
3553,2.52487623459
3554,4.40170421541
3555,3.65718470958
3556,2.7156951228
3557,3.51781181987
3558,3.65718470958
3559,4.51386752132
3560,4.16833300013
3561,3.92109678534
3562,4.51386752132
3563,4.16833300013
3564,4.62331050223
3565,4.51386752132
3566,3.65718470958
3567,4.16833300013
3568,3.79143772203
3569,3.65718470958
3570,4.40170421541
3571,3.92109678534
3572,4.62331050223
3573,4.51386752132
3574,5.68990333837
3575,5.51135192126
3576,4.73022198211
3577,5.86301969978
3578,5.13565964604
3579,5.23211238411
3580,6.80991923594
3581,5.13565964604
3582,4.93710441453
3583,5.0373604199
3584,5.6013391256
3585,5.51135192126
3586,6.35413251357
3587,5.86301969978
3588,4.40170421541
3589,4.40170421541
3590,2.8939592257
3591,0.612372435696
3592,2.09165006634
3593,1.54110350074
3594,2.7156951228
3595,1.54110350074
3596,2.31840462387
3597,2.31840462387
3598,1.83711730709
3599,1.83711730709
3600,1.54110350074
3601,1.54110350074
3602,2.8939592257
3603,2.7156951228
3604,1.54110350074
3605,2.52487623459
3606,1.54110350074
3607,1.83711730709
3608,2.09165006634
3609,2.09165006634
3610,1.17260393996
3611,1.83711730709
3612,1.17260393996
3613,2.09165006634
3614,1.83711730709
3615,1.83711730709
3616,2.31840462387
3617,4.28660704987
3618,3.37268439081
3619,3.79143772203
3620,3.92109678534
3621,3.51781181987
3622,3.92109678534
3623,3.92109678534
3624,3.51781181987
3625,4.73022198211
3626,4.04660351406
3627,4.51386752132
3628,3.37268439081
3629,4.40170421541
3630,3.65718470958
3631,3.22102468168
3632,5.0373604199
3633,4.93710441453
3634,4.83476990145
3635,3.37268439081
3636,3.37268439081
3637,3.51781181987
3638,2.52487623459
3639,3.37268439081
3640,3.51781181987
3641,2.8939592257
3642,3.22102468168
3643,3.22102468168
3644,2.8939592257
3645,4.40170421541
3646,3.22102468168
3647,3.51781181987
3648,3.37268439081
3649,2.31840462387
3650,2.31840462387
3651,3.92109678534
3652,3.22102468168
3653,3.37268439081
3654,3.65718470958
3655,3.06186217848
3656,2.8939592257
3657,3.22102468168
3658,3.22102468168
3659,2.8939592257
3660,2.52487623459
3661,3.22102468168
3662,3.65718470958
3663,3.79143772203
3664,2.8939592257
3665,3.06186217848
3666,2.52487623459
3667,2.8939592257
3668,2.09165006634
3669,2.09165006634
3670,2.7156951228
3671,2.52487623459
3672,1.83711730709
3673,1.83711730709
3674,1.54110350074
3675,1.17260393996
3676,2.31840462387
3677,1.83711730709
3678,1.54110350074
3679,1.54110350074
3680,1.17260393996
3681,2.31840462387
3682,2.52487623459
3683,1.17260393996
3684,1.17260393996
3685,1.17260393996
3686,1.17260393996
3687,1.54110350074
3688,0.612372435696
3689,0.612372435696
3690,2.09165006634
3691,1.83711730709
3692,2.09165006634
3693,1.83711730709
3694,1.17260393996
3695,1.54110350074
3696,1.54110350074
3697,1.54110350074
3698,1.83711730709
3699,1.54110350074
3700,3.51781181987
3701,1.83711730709
3702,2.09165006634
3703,2.09165006634
3704,3.06186217848
3705,3.79143772203
3706,3.92109678534
3707,3.51781181987
3708,4.40170421541
3709,4.73022198211
3710,3.37268439081
3711,3.51781181987
3712,3.22102468168
3713,3.22102468168
3714,2.7156951228
3715,2.8939592257
3716,2.52487623459
3717,2.09165006634
3718,2.09165006634
3719,2.52487623459
3720,1.83711730709
3721,1.17260393996
3722,2.52487623459
3723,1.54110350074
3724,2.09165006634
3725,2.8939592257
3726,1.83711730709
3727,1.17260393996
3728,1.54110350074
3729,1.17260393996
3730,2.31840462387
3731,1.54110350074
3732,1.83711730709
3733,1.17260393996
3734,2.31840462387
3735,2.52487623459
3736,1.83711730709
3737,2.7156951228
3738,2.09165006634
3739,2.31840462387
3740,0.612372435696
3741,0.612372435696
3742,0.612372435696
3743,2.09165006634
3744,1.83711730709
3745,2.09165006634
3746,2.52487623459
3747,2.52487623459
3748,3.79143772203
3749,3.06186217848
3750,2.7156951228
3751,2.7156951228
3752,2.7156951228
3753,2.52487623459
3754,3.37268439081
3755,2.8939592257
3756,3.22102468168
3757,2.8939592257
3758,3.06186217848
3759,2.09165006634
3760,3.37268439081
3761,2.52487623459
3762,2.7156951228
3763,2.7156951228
3764,2.7156951228
3765,2.8939592257
3766,2.8939592257
3767,2.7156951228
3768,3.51781181987
3769,2.09165006634
3770,2.09165006634
3771,1.83711730709
3772,1.54110350074
3773,2.09165006634
3774,1.17260393996
3775,1.54110350074
3776,1.17260393996
3777,1.83711730709
3778,1.54110350074
3779,1.17260393996
3780,1.83711730709
3781,1.17260393996
3782,1.54110350074
3783,0.612372435696
3784,1.17260393996
3785,0.612372435696
3786,0.612372435696
3787,0.612372435696
3788,1.17260393996
3789,1.54110350074
3790,0.612372435696
3791,1.17260393996
3792,0.612372435696
3793,0.612372435696
3794,1.83711730709
3795,1.83711730709
3796,2.09165006634
3797,2.8939592257
3798,2.09165006634
3799,2.8939592257
3800,2.7156951228
3801,3.79143772203
3802,3.06186217848
3803,3.92109678534
3804,3.92109678534
3805,4.51386752132
3806,4.51386752132
3807,3.79143772203
3808,4.51386752132
3809,3.22102468168
3810,3.06186217848
3811,2.7156951228
3812,3.06186217848
3813,2.7156951228
3814,1.54110350074
3815,2.7156951228
3816,2.31840462387
3817,3.06186217848
3818,2.7156951228
3819,2.8939592257
3820,2.52487623459
3821,1.54110350074
3822,1.54110350074
3823,1.83711730709
3824,2.09165006634
3825,2.09165006634
3826,1.54110350074
3827,2.31840462387
3828,1.54110350074
3829,1.83711730709
3830,0.612372435696
3831,2.09165006634
3832,1.83711730709
3833,2.52487623459
3834,2.7156951228
3835,2.09165006634
3836,2.31840462387
3837,2.09165006634
3838,1.83711730709
3839,2.52487623459
3840,2.7156951228
3841,3.06186217848
3842,2.7156951228
